"GEO_ID","NAME","B01001E_001E","B01001E_001M","B01001E_002E","B01001E_002M","B01001E_003E","B01001E_003M","B01001E_004E","B01001E_004M","B01001E_005E","B01001E_005M","B01001E_006E","B01001E_006M","B01001E_007E","B01001E_007M","B01001E_008E","B01001E_008M","B01001E_009E","B01001E_009M","B01001E_010E","B01001E_010M","B01001E_011E","B01001E_011M","B01001E_012E","B01001E_012M","B01001E_013E","B01001E_013M","B01001E_014E","B01001E_014M","B01001E_015E","B01001E_015M","B01001E_016E","B01001E_016M","B01001E_017E","B01001E_017M","B01001E_018E","B01001E_018M","B01001E_019E","B01001E_019M","B01001E_020E","B01001E_020M","B01001E_021E","B01001E_021M","B01001E_022E","B01001E_022M","B01001E_023E","B01001E_023M","B01001E_024E","B01001E_024M","B01001E_025E","B01001E_025M","B01001E_026E","B01001E_026M","B01001E_027E","B01001E_027M","B01001E_028E","B01001E_028M","B01001E_029E","B01001E_029M","B01001E_030E","B01001E_030M","B01001E_031E","B01001E_031M"
"310M400US15260","Brunswick, GA Metro Area","80","52","10","18","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","10","18","0","31","0","31","0","31","0","31","70","51","23","36","0","31","0","31","0","31","0","31","0","31","0","31","0","31","10","17","13","18","13","21","11","18","0","31","0","31"
"310M400US15340","Bucyrus, OH Micro Area","14","21","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","14","21","14","21","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24"
"310M400US17020","Chico, CA Metro Area","427","183","261","75","0","29","0","29","31","39","39","30","9","15","21","28","42","45","41","44","65","43","0","29","0","29","13","29","0","29","0","29","166","142","0","29","26","35","24","24","0","29","0","29","0","29","18","46","0","29","37","64","13","20","37","52","11","17","0","29","0","29"
"310M400US17060","Chillicothe, OH Micro Area","10","13","5","8","0","27","0","27","0","27","0","27","0","27","0","27","5","8","0","27","0","27","0","27","0","27","0","27","0","27","0","27","5","9","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","5","9","0","27","0","27"
"310M400US17140","Cincinnati, OH-KY-IN Metro Area","1078","209","659","215","16","13","44","22","86","45","48","55","34","28","112","46","0","27","122","76","134","102","34","33","0","27","5","11","0","27","24","36","419","172","34","37","0","27","72","76","38","26","18","22","37","30","0","27","12","10","59","23","84","90","31","40","32","32","0","27","2","5"
"310M400US17200","Claremont-Lebanon, NH-VT Micro Area","114","59","40","33","0","27","0","27","13","18","0","27","0","27","0","27","2","4","0","27","5","7","8","11","0","27","1","2","11","15","0","27","74","38","0","27","0","27","0","27","7","11","22","23","20","19","0","27","0","27","1","2","11","11","0","27","1","2","12","15","0","27"
"310M400US17220","Clarksburg, WV Micro Area","30","37","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","30","37","0","27","0","27","0","27","0","27","0","27","27","36","0","27","0","27","0","27","0","27","3","4","0","27","0","27","0","27"
"310M400US17260","Clarksdale, MS Micro Area","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24"
"310M400US17300","Clarksville, TN-KY Metro Area","1061","189","502","82","81","47","15","19","61","79","0","27","0","27","105","63","66","48","6","12","102","88","34","39","0","27","32","47","0","27","0","27","559","176","65","50","74","63","22","29","10","18","9","16","59","66","115","127","139","120","27","27","21","28","0","27","18","17","0","27","0","27"
"310M400US17340","Clearlake, CA Micro Area","30","32","28","32","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","12","18","0","29","0","29","0","29","16","25","2","4","0","29","0","29","0","29","0","29","0","29","2","4","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29"
"310M400US17380","Cleveland, MS Micro Area","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27"
"310M400US17420","Cleveland, TN Metro Area","30","40","21","26","0","29","0","29","0","29","0","29","0","29","5","11","0","29","0","29","16","28","0","29","0","29","0","29","0","29","0","29","9","15","0","29","0","29","0","29","0","29","0","29","0","29","0","29","9","15","0","29","0","29","0","29","0","29","0","29","0","29"
"310M400US17460","Cleveland-Elyria, OH Metro Area","471","134","308","118","59","51","22","26","0","27","0","27","15","17","62","57","47","62","18","29","22","34","22","14","41","39","0","27","0","27","0","27","163","51","8","13","14","23","2","4","0","27","17","21","10","9","10","15","0","27","26","25","29","19","26","24","16","12","5","8","0","27"
"310M400US17500","Clewiston, FL Micro Area","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28"
"310M400US17540","Clinton, IA Micro Area","2","3","2","3","0","20","0","20","0","20","0","20","0","20","0","20","2","3","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20"
"310M400US17580","Clovis, NM Micro Area","128","92","35","57","21","35","0","28","0","28","0","28","0","28","0","28","14","23","0","28","0","28","0","28","0","28","0","28","0","28","0","28","93","68","0","28","0","28","0","28","0","28","0","28","13","23","0","28","0","28","0","28","11","19","31","45","0","28","38","54","0","28"
"310M400US17620","Coamo, PR Micro Area","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29"
"310M400US17640","Coco, PR Micro Area","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25"
"310M400US17660","Coeur d'Alene, ID Metro Area","229","88","65","31","0","28","4","9","24","10","0","28","0","28","0","28","1","4","0","28","4","6","0","28","32","30","0","28","0","28","0","28","164","64","18","13","0","28","4","9","43","24","0","28","0","28","0","28","10","18","57","51","5","11","16","26","11","27","0","28","0","28"
"310M400US17700","Coffeyville, KS Micro Area","41","49","20","23","0","22","0","22","0","22","0","22","0","22","4","7","0","22","0","22","16","22","0","22","0","22","0","22","0","22","0","22","21","28","0","22","0","22","21","28","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22"
"310M400US17740","Coldwater, MI Micro Area","17","27","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","17","27","0","21","0","21","17","27","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21"
"310M400US17780","College Station-Bryan, TX Metro Area","68","46","33","33","0","31","0","31","0","31","0","31","0","31","7","15","15","22","11","20","0","31","0","31","0","31","0","31","0","31","0","31","35","35","0","31","0","31","0","31","0","31","0","31","0","31","0","31","13","23","0","31","0","31","15","22","0","31","7","12","0","31"
"310M400US17820","Colorado Springs, CO Metro Area","2730","284","1365","197","66","31","65","44","155","59","14","30","23","37","223","124","66","72","252","118","87","63","153","98","110","40","101","91","10","16","40","34","1365","148","66","34","176","77","29","34","67","65","95","52","87","58","133","55","137","82","187","103","154","110","157","61","6","9","71","62","0","28"
"310M400US17860","Columbia, MO Metro Area","217","50","152","55","0","26","0","26","0","26","45","36","8","11","63","50","4","11","1","2","0","26","14","38","17","32","0","26","0","26","0","26","65","23","0","26","0","26","0","26","0","26","0","26","2","5","0","26","0","26","44","35","19","37","0","26","0","26","0","26","0","26"
"310M400US17900","Columbia, SC Metro Area","752","80","439","111","15","17","28","22","19","24","0","29","25","34","80","79","85","63","80","53","38","50","17","18","38","70","14","23","0","29","0","29","313","71","45","50","19","24","0","29","9","18","25","28","13","19","17","21","58","59","74","65","16","16","31","31","6","12","0","29","0","29"
"310M400US17980","Columbus, GA-AL Metro Area","476","161","243","92","0","27","12","12","11","11","11","11","2","6","2","5","35","54","51","58","57","51","0","27","62","68","0","27","0","27","0","27","233","104","27","33","37","49","23","23","24","34","42","58","0","27","9","13","0","27","49","56","0","27","22","31","0","27","0","27","0","27"
"310M400US18020","Columbus, IN Metro Area","38","66","28","49","0","27","18","33","0","27","0","27","0","27","0","27","10","18","0","27","0","27","0","27","0","27","0","27","0","27","0","27","10","18","0","27","10","18","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27"
"310M400US18060","Columbus, MS Micro Area","17","22","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","17","22","0","30","0","30","0","30","0","30","0","30","13","21","4","7","0","30","0","30","0","30","0","30","0","30","0","30","0","30"
"310M400US18100","Columbus, NE Micro Area","3","7","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","3","7","0","20","0","20","0","20","0","20","0","20","0","20","3","7","0","20","0","20","0","20","0","20","0","20","0","20","0","20"
"310M400US18140","Columbus, OH Metro Area","706","219","368","112","38","47","41","37","92","88","12","18","0","27","5","9","26","32","43","38","60","42","14","20","0","27","37","41","0","27","0","27","338","145","0","27","72","44","12","18","0","27","6","12","0","27","19","21","57","66","124","80","8","22","40","39","0","27","0","27","0","27"
"310M400US18180","Concord, NH Micro Area","19","30","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","19","30","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","19","30","0","27","0","27"
"310M400US18380","Cordele, GA Micro Area","30","45","9","15","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","9","15","0","25","0","25","0","25","0","25","21","32","0","25","0","25","0","25","0","25","0","25","14","27","0","25","0","25","0","25","0","25","7","15","0","25","0","25","0","25"
"310M400US18220","Connersville, IN Micro Area","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21"
"310M400US18260","Cookeville, TN Micro Area","106","129","12","19","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","12","19","0","29","0","29","0","29","0","29","0","29","94","123","0","29","46","76","0","29","7","11","0","29","0","29","0","29","0","29","41","52","0","29","0","29","0","29","0","29","0","29"
"310M400US18300","Coos Bay, OR Micro Area","54","56","36","60","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","36","60","0","28","0","28","18","25","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","18","25","0","28","0","28","0","28","0","28"
"310M400US18420","Corinth, MS Micro Area","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27"
"310M400US18460","Cornelia, GA Micro Area","248","276","166","213","0","28","34","54","27","45","0","28","0","28","40","62","0","28","36","53","29","45","0","28","0","28","0","28","0","28","0","28","82","96","0","28","0","28","0","28","16","24","0","28","23","36","0","28","0","28","43","64","0","28","0","28","0","28","0","28","0","28"
"310M400US18500","Corning, NY Micro Area","15","10","3","4","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","3","4","0","28","0","28","0","28","0","28","12","10","0","28","3","6","0","28","0","28","0","28","0","28","0","28","0","28","0","28","2","3","7","10","0","28","0","28","0","28"
"310M400US18580","Corpus Christi, TX Metro Area","285","83","152","125","0","31","0","31","0","31","0","31","0","31","0","31","0","31","111","132","4","8","32","49","0","31","5","9","0","31","0","31","133","90","0","31","0","31","0","31","0","31","0","31","0","31","72","67","0","31","29","35","21","24","5","10","6","10","0","31","0","31"
"310M400US18620","Corsicana, TX Micro Area","539","112","251","117","29","61","2","46","52","100","2","46","13","20","0","28","0","28","15","32","86","89","52","42","0","28","0","28","0","28","0","28","288","109","26","40","0","28","65","105","2","46","35","44","0","28","14","22","0","28","54","70","64","38","0","28","28","41","0","28","0","28"
"310M400US18660","Cortland, NY Micro Area","9","14","9","14","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","9","14","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25"
"310M400US18700","Corvallis, OR Metro Area","232","65","167","49","0","28","0","28","0","28","0","28","28","27","62","38","5","12","22","22","31","30","0","28","19","21","0","28","0","28","0","28","65","43","14","19","0","28","0","28","0","28","12","23","0","28","16","22","0","28","0","28","0","28","6","10","0","28","17","27","0","28"
"310M400US18740","Coshocton, OH Micro Area","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24"
"310M400US18780","Craig, CO Micro Area","28","35","20","25","8","10","8","10","0","19","0","19","0","19","0","19","0","19","4","7","0","19","0","19","0","19","0","19","0","19","0","19","8","10","8","10","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19"
"310M400US18820","Crawfordsville, IN Micro Area","8","13","5","10","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","3","5","2","5","0","24","0","24","0","24","0","24","3","4","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","3","4","0","24","0","24","0","24","0","24","0","24"
"310M400US18860","Crescent City, CA Micro Area","17","19","17","19","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","17","19","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23"
